0.0 2120780.0 1520000.0 0.8
0.1 2120780.0 1520000.0 0.8
0.2 2120780.0 1520000.0 0.8
0.3 2120780.0 1520000.0 0.8
0.4 2120780.0 1520000.0 0.8
0.5 2120780.0 1520000.0 0.8
0.6 2120780.0 1520000.0 0.8
0.7 2120780.0 1520000.0 0.8
0.8 2120780.0 1520000.0 0.8
0.9 2120780.0 1520000.0 0.8
1.0 2120780.0 1520000.0 0.8
1.1 2120780.0 1520000.0 0.8
1.2 2120780.0 1520000.0 0.8
1.3 2120780.0 1520000.0 0.8
1.4 2120780.0 1520000.0 0.8
1.5 2120780.0 1520000.0 0.8
1.6 2120780.0 1520000.0 0.8
1.7 2120780.0 1520000.0 0.8
1.8 2120780.0 1520000.0 0.8
1.9 2120780.0 1520000.0 0.8
2.0 2120780.0 1520000.0 0.8
2.1 2120780.0 1520000.0 0.8
2.2 2120780.0 1520000.0 0.8
2.3 2120780.0 1520000.0 0.8
2.4 2120780.0 1520000.0 0.8
2.5 2120780.0 1520000.0 0.8
2.6 2120780.0 1520000.0 0.8
2.7 2120780.0 1520000.0 0.8
2.8 2120780.0 1520000.0 0.8
2.9 2120780.0 1520000.0 0.8
3.0 2120780.0 1520000.0 0.8
3.1 2120780.0 1520000.0 0.8
3.2 2120780.0 1520000.0 0.8
3.3 2120780.0 1520000.0 0.8
3.4 2120780.0 1520000.0 0.8
3.5 2120780.0 1520000.0 0.8
3.6 2120780.0 1520000.0 0.8
3.7 2120780.0 1520000.0 0.8
3.8 2120780.0 1520000.0 0.8
3.9 2120780.0 1520000.0 0.8
4.0 2120780.0 1520000.0 0.8
4.1 2120780.0 1520000.0 0.8
4.2 2120780.0 1520000.0 0.8
4.3 2120780.0 1520000.0 0.8
4.4 2120780.0 1520000.0 0.8
4.5 2120780.0 1520000.0 0.8
4.6 2120780.0 1520000.0 0.8
4.7 2120780.0 1520000.0 0.8
4.8 2120780.0 1520000.0 0.8
4.9 2120780.0 1520000.0 0.8
5.0 2120780.0 1520000.0 0.8
5.1 2120780.0 1520000.0 0.8
5.2 2120780.0 1520000.0 0.8
5.3 2120780.0 1520000.0 0.8
5.4 2120780.0 1520000.0 0.8
5.5 2120780.0 1520000.0 0.8
5.6 2120780.0 1520000.0 0.8
5.7 2120780.0 1520000.0 0.8
5.8 2120780.0 1520000.0 0.8
5.9 2120780.0 1520000.0 0.8
6.0 2120780.0 1520000.0 0.8
6.1 2120780.0 1520000.0 0.8
6.2 2120780.0 1520000.0 0.8
6.3 2120780.0 1520000.0 0.8
6.4 2120780.0 1520000.0 0.8
6.5 2120780.0 1520000.0 0.8
6.6 2120780.0 1520000.0 0.8
6.7 2120780.0 1520000.0 0.8
6.8 2120780.0 1520000.0 0.8
6.9 2120780.0 1520000.0 0.8
7.0 2120780.0 1520000.0 0.8
7.1 2120780.0 1520000.0 0.8
7.2 2120780.0 1520000.0 0.8
7.3 2120780.0 1520000.0 0.8
7.4 2120780.0 1520000.0 0.8
7.5 2120780.0 1520000.0 0.8
7.6 2120780.0 1520000.0 0.8
7.7 2120780.0 1520000.0 0.8
7.8 2120780.0 1520000.0 0.8
7.9 2120780.0 1520000.0 0.8
8.0 2120780.0 1520000.0 0.8
8.1 2120780.0 1520000.0 0.8
8.2 2120780.0 1520000.0 0.8
8.3 2120780.0 1520000.0 0.8
8.4 2120780.0 1520000.0 0.8
8.5 2120780.0 1520000.0 0.8
8.6 2120780.0 1520000.0 0.8
8.7 2120780.0 1520000.0 0.8
8.8 2120780.0 1520000.0 0.8
8.9 2120780.0 1520000.0 0.8
9.0 2120780.0 1520000.0 0.8
9.1 2120780.0 1520000.0 0.8
9.2 2120780.0 1520000.0 0.8
9.3 2120780.0 1520000.0 0.8
9.4 2120780.0 1520000.0 0.8
9.5 2120780.0 1520000.0 0.8
9.6 2120780.0 1520000.0 0.8
9.7 2120780.0 1520000.0 0.8
9.8 2120780.0 1520000.0 0.8
9.9 2120780.0 1520000.0 0.8
10.0 2120780.0 1520000.0 0.8
10.1 2120780.0 1520000.0 0.8
10.2 2120780.0 1520000.0 0.8
10.3 2120780.0 1520000.0 0.8
10.4 2120780.0 1520000.0 0.8
10.5 2120780.0 1520000.0 0.8
10.6 2120780.0 1520000.0 0.8
10.7 2120780.0 1520000.0 0.8
10.8 2120780.0 1520000.0 0.8
10.9 2120780.0 1520000.0 0.8
11.0 2120780.0 1520000.0 0.8
11.1 2120780.0 1520000.0 0.8
11.2 2120780.0 1520000.0 0.8
11.3 2120780.0 1520000.0 0.8
11.4 2120780.0 1520000.0 0.8
11.5 2120780.0 1520000.0 0.8
11.6 2120780.0 1520000.0 0.8
11.7 2120780.0 1520000.0 0.8
11.8 2120780.0 1520000.0 0.8
11.9 2120780.0 1520000.0 0.8
12.0 2120780.0 1520000.0 0.8
12.1 2120780.0 1520000.0 0.8
12.2 2120780.0 1520000.0 0.8
12.3 2120780.0 1520000.0 0.8
12.4 2120780.0 1520000.0 0.8
12.5 2120780.0 1520000.0 0.8
12.6 2120780.0 1520000.0 0.8
12.7 2120780.0 1520000.0 0.8
12.8 2120780.0 1520000.0 0.8
12.9 2120780.0 1520000.0 0.8
13.0 2120780.0 1520000.0 0.8
13.1 2120780.0 1520000.0 0.8
13.2 2120780.0 1520000.0 0.8
13.3 2120780.0 1520000.0 0.8
13.4 2120780.0 1520000.0 0.8
13.5 2120780.0 1520000.0 0.8
13.6 2120780.0 1520000.0 0.8
13.7 2120780.0 1520000.0 0.8
13.8 2120780.0 1520000.0 0.8
13.9 2120780.0 1520000.0 0.8
14.0 2120780.0 1520000.0 0.8
14.1 2120780.0 1520000.0 0.8
14.2 2120780.0 1520000.0 0.8
14.3 2120780.0 1520000.0 0.8
14.4 2120780.0 1520000.0 0.8
14.5 2120780.0 1520000.0 0.8
14.6 2120780.0 1520000.0 0.8
14.7 2120780.0 1520000.0 0.8
14.8 2120780.0 1520000.0 0.8
14.9 2120780.0 1520000.0 0.8
15.0 2120780.0 1520000.0 0.8
15.1 2120780.0 1520000.0 0.8
15.2 2120780.0 1520000.0 0.8
15.3 2120780.0 1520000.0 0.8
15.4 2120780.0 1520000.0 0.8
15.5 2120780.0 1520000.0 0.8
15.6 2120780.0 1520000.0 0.8
15.7 2120780.0 1520000.0 0.8
15.8 2120780.0 1520000.0 0.8
15.9 2120780.0 1520000.0 0.8
16.0 2120780.0 1520000.0 0.8
16.1 2120780.0 1520000.0 0.8
16.2 2120780.0 1520000.0 0.8
16.3 2120780.0 1520000.0 0.8
16.4 2120780.0 1520000.0 0.8
16.5 2120780.0 1520000.0 0.8
16.6 2120780.0 1520000.0 0.8
16.7 2120780.0 1520000.0 0.8
16.8 2120780.0 1520000.0 0.8
16.9 2120780.0 1520000.0 0.8
17.0 2120780.0 1520000.0 0.8
17.1 2120780.0 1520000.0 0.8
17.2 2120780.0 1520000.0 0.8
17.3 2120780.0 1520000.0 0.8
17.4 2120780.0 1520000.0 0.8
17.5 2120780.0 1520000.0 0.8
17.6 2120780.0 1520000.0 0.8
17.7 2120780.0 1520000.0 0.8
17.8 2120780.0 1520000.0 0.8
17.9 2120780.0 1520000.0 0.8
18.0 2120780.0 1520000.0 0.8
18.1 2120780.0 1520000.0 0.8
18.2 2120780.0 1520000.0 0.8
18.3 2120780.0 1520000.0 0.8
18.4 2120780.0 1520000.0 0.8
18.5 2120780.0 1520000.0 0.8
18.6 2120780.0 1520000.0 0.8
18.7 2120780.0 1520000.0 0.8
18.8 2120780.0 1520000.0 0.8
18.9 2120780.0 1520000.0 0.8
19.0 2120780.0 1520000.0 0.8
19.1 2120780.0 1520000.0 0.8
19.2 2120780.0 1520000.0 0.8
19.3 2120780.0 1520000.0 0.8
19.4 2120780.0 1520000.0 0.8
19.5 2120780.0 1520000.0 0.8
19.6 2120780.0 1520000.0 0.8
19.7 2120780.0 1520000.0 0.8
19.8 2120780.0 1520000.0 0.8
19.9 2120780.0 1520000.0 0.8
20.0 2120780.0 1520000.0 0.8
20.1 2123445.03321 1515224.81059 0.797486742414
20.2 2126109.96121 1510449.80969 0.794973584047
20.3 2128774.6788 1505675.18582 0.792460624114
20.4 2131439.08076 1500901.12746 0.789947961823
20.5 2134103.06193 1496127.8231 0.787435696369
20.6 2136766.51712 1491355.46117 0.784923926932
20.7 2139429.34119 1486584.23008 0.782412752673
20.8 2142091.42902 1481814.31818 0.779902272728
20.9 2144752.67551 1477045.91379 0.777392586207
21.0 2147412.9756 1472279.20516 0.774883792188
21.1 2150072.22427 1467514.38046 0.772375989714
21.2 2152730.31653 1462751.6278 0.769869277789
21.3 2155387.14744 1457991.13521 0.767363755373
21.4 2158042.61212 1453233.09062 0.76485952138
21.5 2160696.60574 1448477.68188 0.762356674673
21.6 2163349.02352 1443725.09671 0.75985531406
21.7 2165999.76075 1438975.52275 0.75735553829
21.8 2168648.71278 1434229.1475 0.754857446051
21.9 2171295.77504 1429486.15833 0.752361135962
22.0 2173940.84302 1424746.74249 0.749866706574
22.1 2176583.8123 1420011.08709 0.747374256363
22.2 2179224.57854 1415279.37908 0.744883883726
22.3 2181863.03748 1410551.80526 0.742395686979
22.4 2184499.08498 1405828.55227 0.739909764352
22.5 2187132.61695 1401109.80657 0.737426213984
22.6 2189763.52944 1396395.75445 0.734945133922
22.7 2192391.71858 1391686.58202 0.732466622115
22.8 2195017.0806 1386982.47518 0.72999077641
22.9 2197639.51188 1382283.61964 0.727517694549
23.0 2200258.90887 1377590.20091 0.725047474166
23.1 2202875.16817 1372902.40428 0.72258021278
23.2 2205488.1865 1368220.41481 0.720116007794
23.3 2208097.86069 1363544.41733 0.717654956492
23.4 2210704.08772 1358874.59646 0.715197156031
23.5 2213306.7647 1354211.13654 0.712742703441
23.6 2215905.78888 1349554.22168 0.71029169562
23.7 2218501.05766 1344904.03573 0.707844229329
23.8 2221092.46858 1340260.76226 0.705400401191
23.9 2223679.91934 1335624.5846 0.702960307682
24.0 2226263.30778 1330995.68575 0.700524045134
24.1 2228842.53192 1326374.24848 0.698091709727
24.2 2231417.48994 1321760.45522 0.695663397484
24.3 2233988.08018 1317154.48812 0.693239204272
24.4 2236554.20116 1312556.52901 0.690819225793
24.5 2239115.75157 1307966.75941 0.688403557584
24.6 2241672.63029 1303385.36052 0.685992295012
24.7 2244224.73638 1298812.51321 0.683585533269
