-50.0  0.0  0.0  0.0  2.17996316006e-18  -1378.80712891  -1.50287437292e-15  2.92378527376e-15  2.07444120153e-16  -27000000.0  4.9999973e+13
-49.9  0.0  0.0  0.0  5.13469025496e-18  -1710.44248926  -4.45899681162e-15  -4.45907412801e-15  1.93242129578e-16  -27000000.0  4.9999973e+13
-49.8  0.0  0.0  0.0  2.38084435092e-18  -1470.54129525  -1.93829457158e-15  1.20045274184e-15  1.79188289792e-16  -27000000.0  4.9999973e+13
-49.7  0.0  0.0  0.0  2.43408522011e-18  -1336.68242438  -1.60419055103e-15  2.27114984126e-15  1.65377267416e-16  -27000000.0  4.9999973e+13
-49.6  0.0  0.0  0.0  5.29441286252e-18  -1308.86587665  -3.45668474995e-15  -1.24698282976e-15  1.51898759233e-16  -27000000.0  4.9999973e+13
-49.5  0.0  0.0  0.0  2.05191973714e-18  -1288.08178711  -1.32152022101e-15  2.74535151086e-15  1.38835757999e-16  -27000000.0  4.9999973e+13
-49.4  0.0  0.0  0.0  5.3302722836e-18  -1439.7053765  -3.87705129418e-15  -1.99562418888e-15  1.26263034619e-16  -27000000.0  4.9999973e+13
-49.3  0.0  0.0  0.0  2.46082359353e-18  -1303.53582537  -1.71491556265e-15  1.62537026082e-15  1.14245897927e-16  -27000000.0  4.9999973e+13
-49.2  0.0  0.0  0.0  2.41428302032e-18  -1296.55067923  -1.66152663015e-15  1.40011605576e-15  1.02839254979e-16  -27000000.0  4.9999973e+13
-49.1  0.0  0.0  0.0  5.19065056395e-18  -1418.74993807  -3.71688449669e-15  -2.67138680406e-15  9.20869868751e-17  -27000000.0  4.9999973e+13
-49.0  0.0  0.0  0.0  2.1152031899e-18  -1589.57421875  -1.68113622904e-15  2.21346660738e-15  8.20216643567e-17  -27000000.0  4.9999973e+13
-48.9  0.0  0.0  0.0  5.25489045141e-18  -1388.01054661  -3.61418618162e-15  -1.86471616213e-15  7.26645913515e-17  -27000000.0  4.9999973e+13
-48.8  0.0  0.0  0.0  2.29463179514e-18  -1495.92229809  -1.62552192592e-15  1.80736607209e-15  6.40261165058e-17  -27000000.0  4.9999973e+13
-48.7  0.0  0.0  0.0  2.07729167111e-18  -1565.48596869  -1.64838780832e-15  9.8068618952e-16  5.61062023881e-17  -27000000.0  4.9999973e+13
-48.6  0.0  0.0  0.0  4.60287007934e-18  -1596.7015584  -3.68278382882e-15  -4.34475580984e-15  4.88953299983e-17  -27000000.0  4.9999973e+13
-48.5  0.0  0.0  0.0  1.93535716753e-18  -1337.38586426  -1.29415965907e-15  2.38280674699e-15  4.23754266027e-17  -27000000.0  4.9999973e+13
-48.4  0.0  0.0  0.0  5.31603744479e-18  -1114.70351834  -2.88127956849e-15  -8.16079767797e-16  3.65210623069e-17  -27000000.0  4.9999973e+13
-48.3  0.0  0.0  0.0  2.45565843951e-18  -1393.1679371  -1.48423610586e-15  2.26018735842e-15  3.13006648058e-17  -27000000.0  4.9999973e+13
-48.2  0.0  0.0  0.0  2.44078354997e-18  -1474.9288743  -1.70753732096e-15  1.97352250586e-15  2.66777697373e-17  -27000000.0  4.9999973e+13
-48.1  0.0  0.0  0.0  5.27141277615e-18  -1359.98632993  -3.5511832138e-15  -1.67607432549e-15  2.26123364681e-17  -27000000.0  4.9999973e+13
-48.0  0.0  0.0  0.0  1.79403253269e-18  -937.110229492  -8.40603119214e-16  3.08021762303e-15  1.90618595363e-17  -27000000.0  4.9999973e+13
-47.9  0.0  0.0  0.0  5.40284840744e-18  -1321.5929786  -3.4851889829e-15  -1.60074944431e-15  1.59825574456e-17  -27000000.0  4.9999973e+13
-47.8  0.0  0.0  0.0  2.63757751827e-18  -1621.53091149  -1.90277290442e-15  1.74283957504e-15  1.33303717393e-17  -27000000.0  4.9999973e+13
-47.7  0.0  0.0  0.0  2.6681071538e-18  -1571.87500436  -1.77631767397e-15  1.9865066064e-15  1.10618612739e-17  -27000000.0  4.9999973e+13
-47.6  0.0  0.0  0.0  5.49443731401e-18  -1172.62525721  -3.10582329157e-15  -8.6974835022e-16  9.13493937754e-18  -27000000.0  4.9999973e+13
-47.5  0.0  0.0  0.0  1.61717097797e-18  -1193.14538574  -9.64760045161e-16  2.12163177165e-15  7.5094840483e-18  -27000000.0  4.9999973e+13
-47.4  0.0  0.0  0.0  5.64941070476e-18  -1477.90899875  -4.14538668437e-15  -2.72394635982e-15  6.14782058085e-18  -27000000.0  4.9999973e+13
-47.3  0.0  0.0  0.0  2.52705806204e-18  -1569.39015779  -1.90180399078e-15  1.55414148938e-15  5.01503413079e-18  -27000000.0  4.9999973e+13
-47.2  0.0  0.0  0.0  2.41979368745e-18  -1501.26961814  -1.62821835733e-15  1.81415286074e-15  4.07913470786e-18  -27000000.0  4.9999973e+13
-47.1  0.0  0.0  0.0  5.32761758099e-18  -1273.54737982  -3.32462978403e-15  -1.94391224575e-15  3.3113022538e-18  -27000000.0  4.9999973e+13
-47.0  0.0  0.0  0.0  2.14585808981e-18  -1642.02185059  -1.76177293586e-15  2.59805925133e-15  2.68568726086e-18  -27000000.0  4.9999973e+13
-46.9  0.0  0.0  0.0  5.49881541536e-18  -1584.06281308  -4.36221947958e-15  -2.92195463681e-15  2.17946174813e-18  -27000000.0  4.9999973e+13
-46.8  0.0  0.0  0.0  2.53263104427e-18  -1561.08303079  -1.99619256495e-15  1.65485223236e-15  1.77266251901e-18  -27000000.0  4.9999973e+13
-46.7  0.0  0.0  0.0  2.5208696418e-18  -1620.39393414  -2.16080569845e-15  1.0026333009e-15  1.44808640032e-18  -27000000.0  4.9999973e+13
-46.6  0.0  0.0  0.0  5.46353120796e-18  -1761.99552311  -4.85605888009e-15  -4.8786114312e-15  1.19086829477e-18  -27000000.0  4.9999973e+13
-46.5  0.0  0.0  0.0  2.41640136442e-18  -1630.85107422  -1.97039538045e-15  3.32480223979e-15  9.88454276466e-19  -27000000.0  4.9999973e+13
-46.4  0.0  0.0  0.0  5.67668276337e-18  -1594.34039409  -4.55617272561e-15  -2.78753720618e-15  8.30276613604e-19  -27000000.0  4.9999973e+13
-46.3  0.0  0.0  0.0  2.56659485398e-18  -1497.41660597  -2.00728805582e-15  2.15679700946e-15  7.07531622799e-19  -27000000.0  4.9999973e+13
-46.2  0.0  0.0  0.0  2.52372663126e-18  -1590.97088824  -2.25168387162e-15  1.45791366912e-15  6.12955070657e-19  -27000000.0  4.9999973e+13
-46.1  0.0  0.0  0.0  5.54807809521e-18  -1875.0032409  -5.289360173e-15  -4.88418722721e-15  5.40589912095e-19  -27000000.0  4.9999973e+13
-46.0  0.0  0.0  0.0  1.80760367141e-18  -1433.16381836  -1.2952960899e-15  2.41596427988e-15  4.85625810484e-19  -27000000.0  4.9999973e+13
-45.9  0.0  0.0  0.0  5.80040682347e-18  -1451.19425313  -4.11846499245e-15  -2.32290974248e-15  4.44192691701e-19  -27000000.0  4.9999973e+13
-45.8  0.0  0.0  0.0  2.64046868931e-18  -1730.03577969  -2.03367431668e-15  1.74033736184e-15  4.13204319327e-19  -27000000.0  4.9999973e+13
-45.7  0.0  0.0  0.0  2.64619365932e-18  -1875.59017584  -2.49264239336e-15  9.36773216498e-16  3.90201218553e-19  -27000000.0  4.9999973e+13
-45.6  0.0  0.0  0.0  5.81758173352e-18  -1887.85744158  -5.4953692225e-15  -4.7336021785e-15  3.73271499924e-19  -27000000.0  4.9999973e+13
-45.5  0.0  0.0  0.0  2.29951888271e-18  -1847.35742188  -2.12401663736e-15  3.13968391807e-15  3.60927683932e-19  -27000000.0  4.9999973e+13
-45.4  0.0  0.0  0.0  6.02730908211e-18  -1491.01602073  -4.40115627209e-15  -1.8232490767e-15  3.52016667647e-19  -27000000.0  4.9999973e+13
-45.3  0.0  0.0  0.0  2.85763916859e-18  -1775.02763842  -2.28038817267e-15  2.31828491127e-15  3.45656524388e-19  -27000000.0  4.9999973e+13
-45.2  0.0  0.0  0.0  2.96189012841e-18  -1784.82878628  -2.38941725142e-15  2.31069270972e-15  3.41187950683e-19  -27000000.0  4.9999973e+13
-45.1  0.0  0.0  0.0  6.34006196155e-18  -1520.4194643  -4.72824350837e-15  -1.84602568136e-15  3.41508935804e-19  -27000000.0  4.9999973e+13
-45.0  0.0  0.0  0.0  2.34434214574e-18  -1708.62731934  -2.00280351804e-15  2.99618430841e-15  3.41844488632e-19  -27000000.0  4.9999973e+13
-44.9  0.0  0.0  0.0  6.18551401298e-18  -1839.44827435  -5.67992281335e-15  -4.35842463358e-15  3.42191544076e-19  -27000000.0  4.9999973e+13
-44.8  0.0  0.0  0.0  2.78748509182e-18  -1865.41993259  -2.57483743951e-15  1.35456457599e-15  3.42546943304e-19  -27000000.0  4.9999973e+13
-44.7  0.0  0.0  0.0  2.78512783298e-18  -1794.27917424  -2.33641211373e-15  1.55855981464e-15  3.42907361899e-19  -27000000.0  4.9999973e+13
-44.6  0.0  0.0  0.0  6.17844223647e-18  -1626.02599928  -4.96464683602e-15  -3.74643891764e-15  3.43269429735e-19  -27000000.0  4.9999973e+13
-44.5  0.0  0.0  0.0  2.05648163821e-18  -1600.62585449  -1.64582883971e-15  2.58703698933e-15  3.43630113126e-19  -27000000.0  4.9999973e+13
-44.4  0.0  0.0  0.0  5.9519674003e-18  -2231.7515741  -6.705749055e-15  -8.33970412358e-15  3.43987297888e-19  -27000000.0  4.9999973e+13
-44.3  0.0  0.0  0.0  2.85427323159e-18  -2029.84533264  -3.07459179455e-15  8.87818452635e-16  3.44339217653e-19  -27000000.0  4.9999973e+13
-44.2  0.0  0.0  0.0  2.94167767521e-18  -1898.98270102  -2.73747121975e-15  1.79788005402e-15  3.44683486312e-19  -27000000.0  4.9999973e+13
-44.1  0.0  0.0  0.0  6.21418073114e-18  -1839.16367924  -5.69438733061e-15  -5.60951931943e-15  3.4501947143e-19  -27000000.0  4.9999973e+13
-44.0  0.0  0.0  0.0  2.22016289705e-18  -1993.98681641  -2.2134877735e-15  2.95118752387e-15  3.45346143063e-19  -27000000.0  4.9999973e+13
-43.9  0.0  0.0  0.0  5.94498732631e-18  -2071.6167232  -6.19104612166e-15  -6.69602914837e-15  3.45663454541e-19  -27000000.0  4.9999973e+13
-43.8  0.0  0.0  0.0  2.78726859885e-18  -1969.08382961  -2.83618478611e-15  1.06467315666e-15  3.45971282822e-19  -27000000.0  4.9999973e+13
-43.7  0.0  0.0  0.0  2.9431430976e-18  -2026.77050672  -3.19736698506e-15  9.43671020735e-16  3.4626985706e-19  -27000000.0  4.9999973e+13
-43.6  0.0  0.0  0.0  6.41261082257e-18  -2244.67675453  -7.27459271852e-15  -7.05903555616e-15  3.46561664197e-19  -27000000.0  4.9999973e+13
-43.5  0.0  0.0  0.0  2.48862560563e-18  -2370.3046875  -2.94940046923e-15  1.7204261753e-15  3.46847665368e-19  -27000000.0  4.9999973e+13
-43.4  0.0  0.0  0.0  6.53092713234e-18  -1950.6449349  -6.31813966521e-15  -5.5901115051e-15  3.47129791963e-19  -27000000.0  4.9999973e+13
-43.3  0.0  0.0  0.0  3.15595078998e-18  -2099.90003689  -3.17045071386e-15  1.60437796933e-15  3.47409741118e-19  -27000000.0  4.9999973e+13
-43.2  0.0  0.0  0.0  3.21890764428e-18  -2201.95912169  -3.5985297333e-15  7.96304614063e-16  3.47690853173e-19  -27000000.0  4.9999973e+13
-43.1  0.0  0.0  0.0  6.71979769525e-18  -2256.8221893  -7.60237672355e-15  -8.01433157091e-15  3.47975621163e-19  -27000000.0  4.9999973e+13
