0.0 2000000.0 1200000.0
0.1 2012564.30363 1215077.16436
0.2 2025116.20781 1230139.44937
0.3 2037643.32533 1245171.99039
0.4 2050133.29343 1260159.95211
0.5 2062573.78602 1275088.54322
0.6 2074952.52583 1289943.031
0.7 2087257.29656 1304708.75587
0.8 2099475.95487 1319371.14584
0.9 2111596.44242 1333915.7309
1.0 2123606.79775 1348328.1573
1.1 2135495.1681 1362594.20172
1.2 2147249.82107 1376699.78529
1.3 2158859.15625 1390630.9875
1.4 2170311.71663 1404374.05995
1.5 2181596.1999 1417915.43987
1.6 2192701.46964 1431241.76357
1.7 2203616.5663 1444339.87956
1.8 2214330.71799 1457196.86159
1.9 2224833.35114 1469800.02137
2.0 2235114.10092 1482136.9211
2.1 2245162.82146 1494195.38575
2.2 2254969.5959 1505963.51508
2.3 2264524.74613 1517429.69536
2.4 2273818.84237 1528582.61085
2.5 2282842.71247 1539411.25497
2.6 2291587.45097 1549904.94116
2.7 2300044.42785 1560053.31342
2.8 2308205.29711 1569846.35653
2.9 2316062.00495 1579274.40594
3.0 2323606.79775 1588328.1573
3.1 2330832.22971 1596998.67565
3.2 2337731.1702 1605277.40424
3.3 2344296.8108 1613156.17296
3.4 2350522.67202 1620627.20642
3.5 2356402.60968 1627683.13161
3.6 2361930.82099 1634316.98518
3.7 2367101.85027 1640522.22033
3.8 2371910.59436 1646292.71323
3.9 2376352.30758 1651622.7691
4.0 2380422.60652 1656507.12782
4.1 2384117.47427 1660940.96912
4.2 2387433.26445 1664919.91734
4.3 2390366.70478 1668440.04573
4.4 2392914.90029 1671497.88035
4.5 2395075.33624 1674090.40349
4.6 2396845.88053 1676215.05663
4.7 2398224.78584 1677869.74301
4.8 2399210.69137 1679052.82965
4.9 2399802.62415 1679763.14898
5.0 2400000.0 1680000.0
5.1 2399802.62415 1679763.14898
5.2 2399210.69137 1679052.82965
5.3 2398224.78584 1677869.74301
5.4 2396845.88053 1676215.05663
5.5 2395075.33624 1674090.40349
5.6 2392914.90029 1671497.88035
5.7 2390366.70478 1668440.04573
5.8 2387433.26445 1664919.91734
5.9 2384117.47427 1660940.96912
6.0 2380422.60652 1656507.12782
6.1 2376352.30758 1651622.7691
6.2 2371910.59436 1646292.71323
6.3 2367101.85027 1640522.22033
6.4 2361930.82099 1634316.98518
6.5 2356402.60968 1627683.13161
6.6 2350522.67202 1620627.20642
6.7 2344296.8108 1613156.17296
6.8 2337731.1702 1605277.40424
6.9 2330832.22971 1596998.67565
7.0 2323606.79775 1588328.1573
7.1 2316062.00495 1579274.40594
7.2 2308205.29711 1569846.35653
7.3 2300044.42785 1560053.31342
7.4 2291587.45097 1549904.94116
7.5 2282842.71247 1539411.25497
7.6 2273818.84237 1528582.61085
7.7 2264524.74613 1517429.69536
7.8 2254969.5959 1505963.51508
7.9 2245162.82146 1494195.38575
8.0 2235114.10092 1482136.9211
8.1 2224833.35114 1469800.02137
8.2 2214330.71799 1457196.86159
8.3 2203616.5663 1444339.87956
8.4 2192701.46964 1431241.76357
8.5 2181596.1999 1417915.43987
8.6 2170311.71663 1404374.05995
8.7 2158859.15625 1390630.9875
8.8 2147249.82107 1376699.78529
8.9 2135495.1681 1362594.20172
9.0 2123606.79775 1348328.1573
9.1 2111596.44242 1333915.7309
9.2 2099475.95487 1319371.14584
9.3 2087257.29656 1304708.75587
9.4 2074952.52583 1289943.031
9.5 2062573.78602 1275088.54322
9.6 2050133.29343 1260159.95211
9.7 2037643.32533 1245171.99039
9.8 2025116.20781 1230139.44937
9.9 2012564.30363 1215077.16436
10.0 2000000.0 1200000.0
10.1 1987435.69637 1184922.83564
10.2 1974883.79219 1169860.55063
10.3 1962356.67467 1154828.00961
10.4 1949866.70657 1139840.04789
10.5 1937426.21398 1124911.45678
10.6 1925047.47417 1110056.969
10.7 1912742.70344 1095291.24413
10.8 1900524.04513 1080628.85416
10.9 1888403.55758 1066084.2691
11.0 1876393.20225 1051671.8427
11.1 1864504.8319 1037405.79828
11.2 1852750.17893 1023300.21471
